Date,Return,Realized_Volatility,Volume,VIX,RSI_14,VXN,FedRate
2018-04-24,-0.021187450889106674,0.29311314768673624,70256800,18.020000457763672,47.562780645994394,23.6200008392334,1.8229999542236328
2018-04-25,0.0011990773191381532,0.26056408214947724,52089300,17.84000015258789,46.08454126702301,23.06999969482422,1.815000057220459
2018-04-26,0.02105293828412158,0.2463301635127734,43005500,16.239999771118164,60.78037506747728,20.360000610351562,1.784999966621399
2018-04-27,0.0006172315324246558,0.2421340436973827,51043400,15.40999984741211,59.13669547029919,20.520000457763672,1.7699999809265137
2018-04-30,-0.007094918939529737,0.23589283154914378,35615300,15.930000305175781,49.37301315487419,21.059999465942383,1.7630000114440918
2018-05-01,0.011432807521253752,0.21325878238050822,36513500,15.489999771118164,55.57039746702268,19.709999084472656,1.809999942779541
2018-05-02,-0.005897393972290832,0.2124240500589813,38646800,15.970000267028809,49.091774641507634,19.760000228881836,1.784999966621399
2018-05-03,-0.00012365507804745768,0.20595817578767317,60337100,15.899999618530273,51.041190622623006,19.649999618530273,1.7879999876022339
2018-05-04,0.018973862153505383,0.21496314368843153,41543200,14.770000457763672,55.046637578188616,18.40999984741211,1.7929999828338623
2018-05-07,0.008309748638180237,0.19342145103678557,32500200,14.75,50.34390164766402,18.709999084472656,1.7929999828338623
2018-05-08,-0.0010222083028446072,0.1932737719930518,26040200,14.710000038146973,49.08394467067007,18.479999542236328,1.8350000381469727
2018-05-09,0.010898370835480842,0.18263097397285968,29122700,13.420000076293945,57.254485215977994,17.6200008392334,1.8450000286102295
2018-05-10,0.010364706965147796,0.1825402494959345,27067600,13.229999542236328,68.67359954430053,16.3799991607666,1.8450000286102295
2018-05-11,-0.0009431845860893295,0.17974507583095622,24688800,12.649999618530273,69.56081472051847,16.190000534057617,1.8600000143051147
2018-05-14,0.0017111713751016833,0.17778172799632636,21821700,12.930000305175781,84.82454565010173,16.079999923706055,1.8550000190734863
2018-05-15,-0.01107520419545549,0.18268944499616893,49361600,14.630000114440918,75.75436696441017,17.510000228881836,1.875
2018-05-16,0.006612521342124866,0.16896718816903256,22941200,13.420000076293945,72.30392807344543,16.709999084472656,1.8650000095367432
2018-05-17,-0.0038466606237803624,0.16968308758334844,27480200,13.430000305175781,69.23563166816724,17.190000534057617,1.8630000352859497
2018-05-18,-0.00516835568731977,0.16731543118826092,26217900,13.420000076293945,70.4519410042286,16.8700008392334,1.8550000190734863
2018-05-21,0.005613184024122031,0.1566395859775359,22954600,13.079999923706055,68.68372970547009,16.920000076293945,1.8630000352859497
2018-05-22,-0.0013065828944021085,0.15627130590031188,19477700,13.220000267028809,72.23777623915429,16.920000076293945,1.8930000066757202
2018-05-23,0.00844350690049045,0.1332102722822591,26557800,12.579999923706055,74.84088859909632,16.270000457763672,1.8730000257492065
2018-05-24,-0.00029453236456111753,0.13360329178692082,27696500,12.529999732971191,68.45469361805192,15.819999694824219,1.8600000143051147
2018-05-25,0.0010024409143816193,0.11685413770226,27460500,13.220000267028809,65.15704833017281,16.059999465942383,1.8530000448226929
2018-05-29,-0.004418819702882493,0.11902177402523222,41220500,17.020000457763672,62.02325815812788,18.420000076293945,1.840000033378601
2018-05-30,0.007160920742550259,0.11547590451002662,22665800,14.9399995803833,60.03522846862237,17.06999969482422,1.878000020980835
2018-05-31,-0.0006467401888357038,0.11146031121618229,35670900,15.430000305175781,52.288784532724115,16.780000686645508,1.8700000047683716
2018-06-01,0.015699594954437845,0.11688293994133196,45543300,13.460000038146973,63.290031730888884,15.109999656677246,1.8680000305175781
2018-06-04,0.009031202107419478,0.11795923290714162,20459600,12.739999771118164,66.71575241041165,15.489999771118164,1.8650000095367432
2018-06-05,0.003097982470919858,0.10382053389388675,24779300,12.399999618530273,78.40268851826457,15.329999923706055,1.902999997138977
2018-06-06,0.005833946506086374,0.10251712501218843,25036600,11.640000343322754,78.24303827389903,15.510000228881836,1.899999976158142
2018-06-07,-0.008131885582959186,0.10855238135198984,39600300,12.130000114440918,73.53360797971995,16.450000762939453,1.8849999904632568
2018-06-08,5.7403733663585754e-05,0.10422250155628195,31780300,12.180000305175781,78.84252117347377,16.510000228881836,1.8799999952316284
2018-06-11,0.0026945196335175225,0.09960935167824213,22319700,12.350000381469727,77.98758918895129,16.450000762939453,1.8680000305175781
2018-06-12,0.005259790698427302,0.10002309798465345,22511800,12.34000015258789,81.0216781320821,15.699999809265137,1.8880000114440918
2018-06-13,-5.6855691068169456e-05,0.10022519858361534,37858600,12.9399995803833,78.47959983301963,16.31999969482422,1.8949999809265137
2018-06-14,0.010124163514256379,0.09282647065996578,35916000,12.119999885559082,81.8176760511735,15.9399995803833,1.8830000162124634
2018-06-15,-0.0034910014982793003,0.09405478167606018,49615700,11.979999542236328,77.70953854268669,15.420000076293945,1.8880000114440918
2018-06-18,-0.0005778768079437446,0.09205783047129866,31633200,12.3100004196167,81.7514235325701,16.81999969482422,1.8830000162124634
2018-06-19,-0.0028328176398286775,0.08997771747173966,38236000,13.350000381469727,76.38313810950694,17.290000915527344,1.8980000019073486
2018-06-20,0.007102616668549944,0.09077381823720351,33038000,12.789999961853027,79.33143752971245,16.889999389648438,1.8880000114440918
2018-06-21,-0.008688689539588568,0.09804615755797237,43469400,14.640000343322754,64.22692569787037,18.889999389648438,1.8899999856948853
2018-06-22,-0.002219688480583404,0.09644659753310039,30073200,13.770000457763672,56.586880610901005,18.3799991607666,1.8700000047683716
2018-06-25,-0.022529850743551072,0.1278773105381968,77799700,17.329999923706055,38.924093991916145,21.940000534057617,1.8530000448226929
2018-06-26,0.004084814145985716,0.12843153606033364,39008100,15.920000076293945,37.50321296214079,20.510000228881836,1.8930000066757202
2018-06-27,-0.013599210960254071,0.13678685148457245,52843500,17.90999984741211,35.153814983955925,22.75,1.8799999952316284
2018-06-28,0.008602146493023932,0.13777842632237422,46407700,16.850000381469727,41.02185346029722,21.760000228881836,1.8799999952316284
2018-06-29,0.0026868512113953358,0.13793716458226649,36408500,16.09000015258789,40.988467119530554,20.8799991607666,1.8799999952316284
2018-07-02,0.006699500408391623,0.12872127605178216,31770000,15.600000381469727,41.83092254431568,20.809999465942383,1.8949999809265137
2018-07-03,-0.011574172213507428,0.13058506497555084,25512700,16.139999389648438,37.26630176981391,21.790000915527344,1.9329999685287476
2018-07-05,0.01241224521606421,0.13789784377450373,31626200,14.970000267028809,38.42700007301496,20.350000381469727,1.909999966621399
2018-07-06,0.015556282283351708,0.14722244971076476,37005600,13.369999885559082,47.59818814006132,18.719999313354492,1.9049999713897705
2018-07-09,0.008997238533433372,0.14714866801480345,27362100,12.6899995803833,51.55897836088558,17.90999984741211,1.9149999618530273
2018-07-10,0.0007340463374294615,0.14711904560203193,23902500,12.640000343322754,53.03321255152787,17.899999618530273,1.934999942779541
2018-07-11,-0.005075687502767878,0.14839695729318222,30280600,13.630000114440918,48.06162773620872,18.270000457763672,1.9199999570846558
2018-07-12,0.017231419677073756,0.15862361739679506,27930100,12.579999923706055,58.18423249002704,17.1200008392334,1.9279999732971191
2018-07-13,0.0008357567640977503,0.15857008214894436,28049800,12.180000305175781,59.46190462444635,16.8799991607666,1.9279999732971191
2018-07-16,-0.0023939183330743408,0.15555988281042707,21405300,12.829999923706055,70.39157131105253,17.719999313354492,1.937999963760376
2018-07-17,0.006083202092255879,0.155946076987524,31034100,12.0600004196167,70.98248709403384,16.709999084472656,1.975000023841858
2018-07-18,-0.0018860589151257212,0.15618120952002623,23220800,12.100000381469727,79.07634041383778,16.530000686645508,1.9600000381469727
2018-07-19,-0.0050017967472975045,0.15702389806971995,31094100,12.869999885559082,73.08597227222438,17.350000381469727,1.9479999542236328
2018-07-20,-0.00022359391920823146,0.15539640885255457,35897300,12.859999656677246,72.16175292737677,17.110000610351562,1.9329999685287476
2018-07-23,0.003184429103850306,0.1519444854009532,22184700,12.619999885559082,71.15137410794101,16.489999771118164,1.9199999570846558
2018-07-24,0.0041211680106409965,0.1517989689052975,36900300,12.40999984741211,82.26903521926243,17.1299991607666,1.9600000381469727
2018-07-25,0.01397701855177913,0.13054143764388584,35026600,12.289999961853027,82.73815995735315,16.670000076293945,1.9529999494552612
2018-07-26,-0.015151623620224486,0.14495611309415665,40873500,12.140000343322754,64.6052992190724,16.8700008392334,1.9450000524520874
2018-07-27,-0.013496097926115724,0.14481487143767133,59456100,13.029999732971191,51.339721673617866,18.719999313354492,1.9450000524520874
2018-07-30,-0.014131472177144944,0.15332539602045353,60193000,14.260000228881836,44.00421237141615,20.440000534057617,1.9450000524520874
2018-07-31,0.007652334365311431,0.15492005669920073,47285100,12.829999923706055,50.079424153739446,19.170000076293945,1.9850000143051147
2018-08-01,0.00379697474029439,0.15398290565676429,37101900,13.149999618530273,42.90903322102628,18.489999771118164,1.9780000448226929
2018-08-02,0.01360689686929728,0.15231620308813504,47178200,12.1899995803833,49.786918705806585,16.309999465942383,1.965000033378601
2018-08-03,0.0030632756316850696,0.14796975863594838,28934400,11.640000343322754,52.38339997801994,15.8100004196167,1.9600000381469727
2018-08-06,0.005886437334268413,0.14038407241357923,24808800,11.270000457763672,52.30772226893354,15.470000267028809,1.968000054359436
2018-08-07,0.003643681888032102,0.13799331922065802,29895700,10.930000305175781,54.87747104023686,14.760000228881836,2.007999897003174
2018-08-08,0.0012098878415269798,0.13798031922194592,22680700,10.850000381469727,58.0853168608616,14.829999923706055,2.007999897003174
2018-08-09,-0.0006043444226560002,0.1362426436866389,18852900,11.270000457763672,57.866330937479034,14.90999984741211,2.005000114440918
2018-08-10,-0.007641086614160741,0.1269749069947814,33818500,13.15999984741211,52.47682047210632,16.219999313354492,2.0
2018-08-13,-0.0011077695591751313,0.12705216946319126,26089200,14.779999732971191,50.05320302545613,16.520000457763672,1.9950000047683716
2018-08-14,0.006266560508285668,0.12834393488794674,20913000,13.3100004196167,46.074424764838675,15.15999984741211,2.0329999923706055
2018-08-15,-0.012234722584093305,0.1340964439168263,58528000,14.640000343322754,47.57397545028433,17.190000534057617,2.0199999809265137
2018-08-16,0.0032917477529528227,0.13449527604381525,27711800,13.449999809265137,57.30401144613428,16.43000030517578,2.015000104904175
2018-08-17,0.00022252288404223108,0.13325661022456184,36092600,12.640000343322754,68.86431979878193,15.859999656677246,1.9950000047683716
2018-08-20,-0.0008897160327432374,0.13330665548807377,24939000,12.489999771118164,64.2418799580901,16.290000915527344,1.9930000305175781
2018-08-21,0.003672791746286208,0.13345404381507867,26258700,12.859999656677246,64.2105896880889,16.219999313354492,2.0350000858306885
2018-08-22,0.0038812968641219747,0.1333688288743568,18042400,12.25,57.89469349567784,15.640000343322754,2.0350000858306885
2018-08-23,-0.0014359198402531526,0.12369352458725463,25776200,12.40999984741211,53.83003614987682,15.789999961853027,2.0329999923706055
2018-08-24,0.009291858097070227,0.11595171560402384,23136100,11.989999771118164,56.68659940297366,15.15999984741211,2.0480000972747803
2018-08-27,0.010192764504307394,0.10828532607095646,29343600,12.15999984741211,61.318938942384975,15.600000381469727,2.059999942779541
2018-08-28,0.0014650917918408446,0.09157647899452326,20277000,12.5,61.490952401858664,15.420000076293945,2.078000068664551
2018-08-29,0.011537416066996986,0.09522818023126932,29175600,12.25,68.17161530673641,15.270000457763672,2.0799999237060547
2018-08-30,-0.0017670366383601976,0.09637878373657523,29315500,13.529999732971191,74.08031426185008,16.020000457763672,2.058000087738037
2018-08-31,0.0012875091830391039,0.08745248720601048,28653200,12.859999656677246,75.79466873409751,16.040000915527344,2.055000066757202
2018-09-04,-0.004286064765395614,0.08985966578537882,29063500,13.15999984741211,68.42554135759478,17.100000381469727,2.068000078201294
2018-09-05,-0.012913714337488114,0.10122554559896701,42623300,13.90999984741211,67.40918572677757,18.649999618530273,2.0899999141693115
2018-09-06,-0.008939603105600491,0.10577722609343128,46091400,14.649999618530273,57.55516962637719,19.170000076293945,2.0799999237060547
2018-09-07,-0.0038502535963236273,0.106512136718357,46629500,14.880000114440918,54.51916241194339,19.760000228881836,2.0880000591278076
2018-09-10,0.0033680030457174936,0.1072167566483622,26132000,14.15999984741211,57.07287194625112,19.040000915527344,2.0829999446868896
2018-09-11,0.0077040590157639866,0.10666376124328969,30116500,13.220000267028809,59.18775058685009,17.829999923706055,2.1080000400543213
2018-09-12,-0.002948659506093021,0.10724650667846565,36204000,13.140000343322754,55.1144346152359,17.469999313354492,2.1050000190734863
2018-09-13,0.010680311001312948,0.11119436114063316,31133200,12.369999885559082,61.26895921195645,16.450000762939453,2.0929999351501465
2018-09-14,-0.002926473836887933,0.10168807356378363,31224100,12.069999694824219,54.89944856216002,16.1200008392334,2.1029999256134033
2018-09-17,-0.014403011228781182,0.11487177174230745,33071200,13.680000305175781,40.740748038866016,18.5,2.1080000400543213
2018-09-18,0.008271891122721753,0.11803298304451221,31877300,12.789999961853027,44.92241084068811,17.350000381469727,2.125
2018-09-19,-0.0007656604224881569,0.118011265176655,31843400,11.75,36.91721480856641,16.899999618530273,2.119999885559082
2018-09-20,0.01105646265355631,0.12293336719856623,33295800,11.800000190734863,45.067249323313874,16.200000762939453,2.118000030517578
2018-09-21,-0.005467863460067779,0.12458705235697715,38605400,11.680000305175781,41.78774825254639,16.84000015258789,2.122999906539917
2018-09-24,0.0027810652635478217,0.12452335694872971,34945600,12.199999809265137,45.37479030286113,17.25,2.122999906539917
2018-09-25,0.001359471176022753,0.12078118701948952,25277500,12.420000076293945,53.30298337978734,17.06999969482422,2.1679999828338623
2018-09-26,0.0007061106299977027,0.11559203462577727,36210600,12.890000343322754,60.00455319226827,17.399999618530273,2.1600000858306885
2018-09-27,0.008465619444848027,0.11912890302783825,33113300,12.40999984741211,67.05901746023879,16.75,2.140000104904175
2018-09-28,-0.00021502514799698336,0.11206431470587797,28076800,12.119999885559082,65.45996053591378,16.579999923706055,2.1500000953674316
2018-10-01,0.002045322094280877,0.11214223312692391,27371300,12.0,62.797868681321994,17.09000015258789,2.1549999713897705
2018-10-02,-0.002256207587529202,0.11232048664779043,25618600,12.050000190734863,63.36884947432133,17.549999237060547,2.174999952316284
2018-10-03,0.001076875347754358,0.11134670806346937,29128700,11.609999656677246,57.72526036176582,17.5,2.1700000762939453
2018-10-04,-0.01919891261340012,0.12222452005103816,80557300,14.220000267028809,45.547001836425096,20.1200008392334,2.1700000762939453
2018-10-05,-0.012227171511660972,0.1256801945712898,83325600,14.819999694824219,46.9026639625072,21.5,2.1649999618530273
2018-10-08,-0.006105909283102839,0.12671689124820804,66864500,15.6899995803833,37.230766337387806,22.190000534057617,2.1649999618530273
2018-10-09,0.0032392192274173226,0.1266690505816004,49097900,15.949999809265137,40.20389808511123,21.6200008392334,2.184999942779541
2018-10-10,-0.043979279096695634,0.19364655254063157,114471100,22.959999084472656,18.160505711049964,27.530000686645508,2.2200000286102295
2018-10-11,-0.012403379388122304,0.1964288217279416,143084500,24.979999542236328,17.190369939328463,27.760000228881836,2.2149999141693115
2018-10-12,0.02783055393847844,0.21948995463540055,102078400,21.309999465942383,31.01952880848421,24.690000534057617,2.2179999351501465
2018-10-15,-0.012104022905460865,0.22198741879229347,64885300,21.299999237060547,27.96467718848878,26.809999465942383,2.2300000190734863
2018-10-16,0.029092172024742124,0.243813313933805,71979700,17.6200008392334,38.96712069872566,22.510000228881836,2.259999990463257
2018-10-17,0.00039502519971290617,0.2415985037103189,66987600,17.399999618530273,35.981697280169385,22.93000030517578,2.259999990463257
2018-10-18,-0.02318261533007393,0.2532094418354247,82486200,20.059999465942383,31.74051323553772,26.079999923706055,2.255000114440918
2018-10-19,-0.0009238470196917259,0.2485831757622218,82923700,19.889999389648438,30.836498723009058,25.770000457763672,2.259999990463257
2018-10-22,0.005144053858463948,0.2499208881976573,52909300,19.639999389648438,32.9788057621648,25.15999984741211,2.257999897003174
2018-10-23,-0.003679967342110624,0.24923351869071558,77567000,20.709999084472656,31.998907090476706,25.260000228881836,2.2899999618530273
2018-10-24,-0.045766796804205256,0.289714452773206,102997400,25.229999542236328,28.47403865119331,30.25,2.2850000858306885
2018-10-25,0.034595291203702194,0.3202351256467114,83481100,24.219999313354492,39.44742801634433,29.540000915527344,2.2799999713897705
2018-10-26,-0.025722048938114472,0.3261969187421954,130970900,24.15999984741211,36.640060251830384,29.8700008392334,2.2730000019073486
2018-10-29,-0.02058078684900666,0.33006338193703805,111871900,24.700000762939453,33.34013091494802,31.75,2.259999990463257
2018-10-30,0.016479836942925763,0.3381512683852447,92584000,23.350000381469727,43.3992379607758,30.729999542236328,2.2829999923706055
2018-10-31,0.02350556510618751,0.35249784481086505,73828600,21.229999542236328,50.240358095802875,29.1200008392334,2.2780001163482666
2018-11-01,0.013190227562456025,0.3571733220438967,52706800,19.34000015258789,47.39027344618134,26.1200008392334,2.2699999809265137
2018-11-02,-0.0155759510027762,0.35537618485804745,75966800,19.510000228881836,46.77450868592871,26.649999618530273,2.2730000019073486
2018-11-05,-0.002479575086934638,0.35388341384173794,39573500,19.959999084472656,39.485755286782364,27.260000228881836,2.2679998874664307
2018-11-06,0.00757574614593115,0.3554486346793333,34410400,19.90999984741211,41.29414370971441,26.170000076293945,2.309999942779541
2018-11-07,0.03136776763751414,0.37371804362998806,51169600,16.360000610351562,52.87641550468593,22.389999389648438,2.309999942779541
2018-11-08,-0.006378892687094684,0.3401999941788801,40296500,16.719999313354492,51.6870516957868,22.860000610351562,2.302999973297119
2018-11-09,-0.016852250799307078,0.34274319913350604,50602700,17.360000610351562,47.3284212805911,24.270000457763672,2.299999952316284
2018-11-12,-0.03025876181636733,0.34399992123569784,62578400,20.450000762939453,42.95861756813552,28.110000610351562,2.299999952316284
2018-11-13,0.0008414893624153486,0.34213047220864357,64128100,20.020000457763672,51.36174846936738,27.68000030517578,2.2950000762939453
2018-11-14,-0.007628767391790414,0.32407730637324755,75270700,21.25,42.08968089458084,28.3700008392334,2.325000047683716
2018-11-15,0.017493855181138773,0.33174938112899777,73254300,19.979999542236328,52.0124301309603,26.049999237060547,2.309999942779541
2018-11-16,-0.003510045695426345,0.32305093218766934,65390700,18.139999389648438,56.53108400335119,24.3799991607666,2.299999952316284
2018-11-19,-0.032477372856254405,0.34049924159033235,67280500,20.100000381469727,44.55425114209855,27.440000534057617,2.299999952316284
2018-11-20,-0.017894741498935995,0.34299273678640113,102652800,22.479999542236328,34.52376821932536,28.770000457763672,2.3350000381469727
2018-11-21,0.007602359728575037,0.3453392495430432,42965800,20.799999237060547,32.505245588936575,26.959999084472656,2.3499999046325684
2018-11-23,-0.0072331499952462686,0.30981731199036483,23503700,21.520000457763672,34.054591463308,27.93000030517578,2.3480000495910645
2018-11-26,0.023114137072082652,0.29511298987605794,42012600,18.899999618530273,41.36560765692508,26.020000457763672,2.3429999351501465
2018-11-27,0.0033764968588338995,0.2828018131289223,36608100,19.020000457763672,40.12205186741487,24.729999542236328,2.3529999256134033
2018-11-28,0.03218299172651262,0.29504809685875166,70141000,18.489999771118164,39.98245311241514,24.110000610351562,2.3350000381469727
2018-11-29,-0.0032600222617239494,0.29050770714504115,44885700,18.790000915527344,40.65736329071344,24.329999923706055,2.309999942779541
2018-11-30,0.007255028610319458,0.27975618447797673,36722800,18.06999969482422,46.64582116448146,24.020000457763672,2.308000087738037
2018-12-03,0.017476388273920618,0.28267711677983876,50771700,16.440000534057617,60.06036362431792,21.700000762939453,2.2880001068115234
2018-12-04,-0.03835661245954525,0.30855318754674377,70594700,20.739999771118164,48.96663510046963,25.3799991607666,2.365000009536743
2018-12-06,0.007060305437669667,0.3096895921956505,71715500,21.190000534057617,52.33488635828343,25.969999313354492,2.3529999256134033
2018-12-07,-0.033015652262903594,0.3278964747094853,80432200,23.229999542236328,41.35530334037104,28.030000686645508,2.3399999141693115
2018-12-10,0.010472465906015804,0.3082326436721804,73960800,22.639999389648438,44.45007768549908,27.200000762939453,2.3299999237060547
2018-12-11,0.003311216868046696,0.30885326015085357,59058300,21.760000228881836,52.213641452248545,26.770000457763672,2.369999885559082
2018-12-12,0.00880135466580767,0.30700073552474466,53780000,21.459999084472656,58.77798250529494,26.299999237060547,2.375
2018-12-13,0.0003029108692007565,0.2888327825782863,46378500,20.649999618530273,57.30167459266532,25.799999237060547,2.36299991607666
2018-12-14,-0.024348955732338418,0.30063500666434295,56547400,21.6299991607666,52.65244856007998,27.6200008392334,2.368000030517578
2018-12-17,-0.022659659424614564,0.30895647411638505,74834100,24.520000457763672,42.248627296998734,30.06999969482422,2.3399999141693115
2018-12-18,0.006288807256928042,0.3023661664232108,63642100,25.579999923706055,42.96128802236776,29.309999465942383,2.328000068664551
2018-12-19,-0.024555514355478092,0.31176890915035527,81856500,25.579999923706055,29.337912750396214,29.43000030517578,2.3380000591278076
2018-12-20,-0.014495241506423784,0.2966732538098468,99002100,28.3799991607666,27.95990987959148,31.0,2.3350000381469727
2018-12-21,-0.030993270870152356,0.3083179026408953,141129400,30.110000610351562,22.39117608840054,33.869998931884766,2.3299999237060547
2018-12-24,-0.02479837976131083,0.3141075834867776,56163300,36.06999969482422,14.634481938221185,38.68000030517578,2.3329999446868896
2018-12-26,0.0624391651263283,0.39104491525527124,98982100,30.40999984741211,34.93277823744576,33.70000076293945,2.380000114440918
2018-12-27,0.003870104939864838,0.38125645766613087,85824300,29.959999084472656,34.03635767400763,34.369998931884766,2.3480000495910645
2018-12-28,-0.0005228477838239431,0.3807310565199813,77856600,28.34000015258789,39.09305984408287,34.20000076293945,2.328000068664551
2018-12-31,0.008432981172410647,0.3616950638328,53015300,25.420000076293945,38.42526750382211,31.440000534057617,2.299999952316284
2019-01-02,0.004019179931165295,0.3627275486322765,58576700,23.219999313354492,38.56430131810842,30.09000015258789,2.365000009536743
2019-01-03,-0.03267002544987585,0.3739704600264988,74820200,25.450000762939453,31.436666886465773,32.18000030517578,2.3550000190734863
2019-01-04,0.04278451504209557,0.40267370651712087,74709300,21.3799991607666,40.893157056113004,28.56999969482422,2.3580000400543213
2019-01-07,0.01190519044949001,0.38629593248261707,52059300,21.399999618530273,47.12217074555329,28.530000686645508,2.3529999256134033
2019-01-08,0.009045403481713121,0.3869320714738989,49388700,20.469999313354492,53.0404870684276,27.65999984741211,2.4000000953674316
2019-01-09,0.008149660313800489,0.3709441118066655,46491700,19.979999542236328,53.38967048919443,26.420000076293945,2.390000104904175
2019-01-10,0.00286015922570515,0.3692284140961923,38943400,19.5,59.30281263166548,25.90999984741211,2.375
2019-01-11,-0.0036581632291208255,0.3691981176494858,30176600,18.190000534057617,61.936702556969415,24.780000686645508,2.369999885559082
