Date,QQQ_Return,QQQ_Realized_Volatility,QQQ_Volume,VIX,RSI_14,VXN,FedRate
2018-04-13,-0.005178266309260993,0.3001237603652297,44604900,17.40999984741211,53.76517117170993,22.059999465942383,1.718000054359436
2018-04-16,0.007622078444456504,0.3022099484655156,28180800,16.559999465942383,47.29896641955657,20.450000762939453,1.7130000591278076
2018-04-17,0.02152530860159474,0.3132298299142027,35536100,15.25,61.14283596125449,19.43000030517578,1.7549999952316284
2018-04-18,0.0020467174279039657,0.30457407235149175,29573900,15.600000381469727,65.31139904381706,19.3799991607666,1.7699999809265137
2018-04-19,-0.009192281105514732,0.30593464856988134,34705700,15.960000038146973,58.33909567269243,20.15999984741211,1.7829999923706055
2018-04-20,-0.015826910383912374,0.3102559377424391,49197100,16.8799991607666,62.7393032634132,21.6299991607666,1.7649999856948853
2018-04-23,-0.0025262004724811993,0.2983497926289011,33040600,16.34000015258789,59.14659116762305,22.1200008392334,1.7829999923706055
2018-04-24,-0.021187255377955183,0.2931145415747569,70256800,18.020000457763672,47.5626907645444,23.6200008392334,1.8229999542236328
2018-04-25,0.0011990771981020831,0.2605658488188095,52089300,17.84000015258789,46.08455107566108,23.06999969482422,1.815000057220459
2018-04-26,0.021052633701474255,0.24633170167405677,43005500,16.239999771118164,60.78031072681146,20.360000610351562,1.784999966621399
2018-04-27,0.0006172316543171519,0.2421357501940498,51043400,15.40999984741211,59.13665582676537,20.520000457763672,1.7699999809265137
2018-04-30,-0.007094624298715657,0.23589464112105393,35615300,15.930000305175781,49.37293606778427,21.059999465942383,1.7630000114440918
2018-05-01,0.01143260761407916,0.21325955878253974,36513500,15.489999771118164,55.57048472437152,19.709999084472656,1.809999942779541
2018-05-02,-0.005897099765576175,0.21242442398570097,38646800,15.970000267028809,49.09187488964598,19.760000228881836,1.784999966621399
2018-05-03,-0.0001237538985690012,0.20595810989305077,60337100,15.899999618530273,51.04116237764415,19.649999618530273,1.7879999876022339
2018-05-04,0.01897395913500355,0.21496326972492924,41543200,14.770000457763672,55.04674459210054,18.40999984741211,1.7929999828338623
2018-05-07,0.008309747025816216,0.19342140392618373,32500200,14.75,50.34386587895167,18.709999084472656,1.7929999828338623
2018-05-08,-0.0010227854074019715,0.1932738931105851,26040200,14.710000038146973,49.083783321291406,18.479999542236328,1.8350000381469727
2018-05-09,0.010898856611141206,0.182630825452503,29122700,13.420000076293945,57.254473878736825,17.6200008392334,1.8450000286102295
2018-05-10,0.010364610700652532,0.18253977009734673,27067600,13.229999542236328,68.6735435011466,16.3799991607666,1.8450000286102295
2018-05-11,-0.0009432788856880148,0.17974454686068597,24688800,12.649999618530273,69.56081472051847,16.190000534057617,1.8600000143051147
2018-05-14,0.0017112659252502826,0.17778134830829814,21821700,12.930000305175781,84.82439322340292,16.079999923706055,1.8550000190734863
2018-05-15,-0.011075109968070151,0.1826890639023287,49361600,14.630000114440918,75.75432093690745,17.510000228881836,1.875
2018-05-16,0.00661213958146134,0.16896616299097952,22941200,13.420000076293945,72.3038542688485,16.709999084472656,1.8650000095367432
2018-05-17,-0.0038464724025828456,0.16968202372472763,27480200,13.430000305175781,69.23569994438155,17.190000534057617,1.8630000352859497
2018-05-18,-0.005168451200696644,0.16731446886676798,26217900,13.420000076293945,70.45172891649081,16.8700008392334,1.8550000190734863
2018-05-21,0.005613185096418949,0.1566385852995605,22954600,13.079999923706055,68.68357717836014,16.920000076293945,1.8630000352859497
2018-05-22,-0.0013061082287002534,0.15627011332018798,19477700,13.220000267028809,72.23775754457395,16.920000076293945,1.8930000066757202
2018-05-23,0.008443409384379041,0.13320922854231643,26557800,12.579999923706055,74.84091423122298,16.270000457763672,1.8730000257492065
2018-05-24,-0.0002950981731923985,0.13360243824366022,27696500,12.529999732971191,68.45417550728989,15.819999694824219,1.8600000143051147
2018-05-25,0.0010028186468042932,0.11685367837512001,27460500,13.220000267028809,65.15669781627628,16.059999465942383,1.8530000448226929
2018-05-29,-0.004419102434964128,0.11902152036518548,41220500,17.020000457763672,62.02321284810319,18.420000076293945,1.840000033378601
2018-05-30,0.007160922776158873,0.1154759651426346,22665800,14.9399995803833,60.03492130841852,17.06999969482422,1.878000020980835
2018-05-31,-0.0006461764353975497,0.11146038406079256,35670900,15.430000305175781,52.28903978299886,16.780000686645508,1.8700000047683716
2018-06-01,0.01569949647472102,0.11688312037545227,45543300,13.460000038146973,63.29031229463254,15.109999656677246,1.8680000305175781
2018-06-04,0.009030737453124216,0.11795910240948028,20459600,12.739999771118164,66.71579222006368,15.489999771118164,1.8650000095367432
2018-06-05,0.0030978915561761244,0.10382015786347631,24779300,12.399999618530273,78.40276990182545,15.329999923706055,1.902999997138977
2018-06-06,0.0058340401251613105,0.10251677316600194,25036600,11.640000343322754,78.24326081218261,15.510000228881836,1.899999976158142
2018-06-07,-0.008131342080279658,0.10855114167942308,39600300,12.130000114440918,73.53414526981996,16.450000762939453,1.8849999904632568
2018-06-08,5.758711633152558e-05,0.10422067977731232,31780300,12.180000305175781,78.84332698815567,16.510000228881836,1.8799999952316284
2018-06-11,0.0026937848465662384,0.09960745715818026,22319700,12.350000381469727,77.98817479517695,16.450000762939453,1.8680000305175781
2018-06-12,0.005260157931850085,0.1000213508607935,22511800,12.34000015258789,81.02187035016689,15.699999809265137,1.8880000114440918
2018-06-13,-5.703762409092761e-05,0.10022349662446212,37858600,12.9399995803833,78.47958869798305,16.31999969482422,1.8949999809265137
2018-06-14,0.010124437358153937,0.09282509947527717,35916000,12.119999885559082,81.81837723013896,15.9399995803833,1.8830000162124634
2018-06-15,-0.003491541244191154,0.09405407087249754,49615700,11.979999542236328,77.7094973431273,15.420000076293945,1.8880000114440918
2018-06-18,-0.0005774251267868236,0.09205708367088154,31633200,12.3100004196167,81.75225142484268,16.81999969482422,1.8830000162124634
2018-06-19,-0.002832817383656261,0.08997684799002288,38236000,13.350000381469727,76.3839136131716,17.290000915527344,1.8980000019073486
2018-06-20,0.0071021625887839335,0.09077266687380654,33038000,12.789999961853027,79.33147639227136,16.889999389648438,1.8880000114440918
2018-06-21,-0.008688152383586889,0.09804454569322466,43469400,14.640000343322754,64.22727402565076,18.889999389648438,1.8899999856948853
2018-06-22,-0.002219688077324644,0.09644503691109656,30073200,13.770000457763672,56.58738753434195,18.3799991607666,1.8700000047683716
2018-06-25,-0.022530210796883332,0.12787690142526772,77799700,17.329999923706055,38.92410700013245,21.940000534057617,1.8530000448226929
2018-06-26,0.004084908044164504,0.12843114844037007,39008100,15.920000076293945,37.50321299217199,20.510000228881836,1.8930000066757202
2018-06-27,-0.013599490496811972,0.1367867186355665,52843500,17.90999984741211,35.15344793787392,22.75,1.8799999952316284
2018-06-28,0.008602337803173654,0.13777843692025957,46407700,16.850000381469727,41.021513783901966,21.760000228881836,1.8799999952316284
2018-06-29,0.0026868517124134517,0.13793723695189644,36408500,16.09000015258789,40.98859777895378,20.8799991607666,1.8799999952316284
2018-07-02,0.006699780610359474,0.12872166353642986,31770000,15.600000381469727,41.83098674567652,20.809999465942383,1.8949999809265137
2018-07-03,-0.0115739864114075,0.1305856881018604,25512700,16.139999389648438,37.26652138524956,21.790000915527344,1.9329999685287476
2018-07-05,0.012411867944027266,0.13789799881046846,31626200,14.970000267028809,38.42684139907331,20.350000381469727,1.909999966621399
2018-07-06,0.015556376021672591,0.14722266207253087,37005600,13.369999885559082,47.598327860262415,18.719999313354492,1.9049999713897705
2018-07-09,0.008997056756349764,0.14714915495811867,27362100,12.6899995803833,51.55887579768512,17.90999984741211,1.9149999618530273
2018-07-10,0.0007340464696725668,0.14711954747621198,23902500,12.640000343322754,53.03311365145029,17.899999618530273,1.934999942779541
2018-07-11,-0.005075598404482795,0.14839752595840972,30280600,13.630000114440918,48.061738113981725,18.270000457763672,1.9199999570846558
2018-07-12,0.01723160217847486,0.15862425360056315,27930100,12.579999923706055,58.18415774399831,17.1200008392334,1.9279999732971191
2018-07-13,0.000835845628437637,0.15857069854382924,28049800,12.180000305175781,59.46185133111464,16.8799991607666,1.9279999732971191
2018-07-16,-0.002394184500787877,0.15556037646376758,21405300,12.829999923706055,70.39149401490565,17.719999313354492,1.937999963760376
2018-07-17,0.006083380789457804,0.15594645516266512,31034100,12.0600004196167,70.98243166417262,16.709999084472656,1.975000023841858
2018-07-18,-0.0018860587481358548,0.15618164552210417,23220800,12.100000381469727,79.0764356132921,16.530000686645508,1.9600000381469727
2018-07-19,-0.0050017963036063096,0.15702433163099352,31094100,12.869999885559082,73.08604816862591,17.350000381469727,1.9479999542236328
2018-07-20,-0.0002236830515467414,0.1553970950595465,35897300,12.859999656677246,72.16176386962586,17.110000610351562,1.9329999685287476
2018-07-23,0.0031846074482879683,0.15194563603333266,22184700,12.619999885559082,71.15136066991744,16.489999771118164,1.9199999570846558
2018-07-24,0.004121167277986837,0.15180012033956208,36900300,12.40999984741211,82.26880605818775,17.1299991607666,1.9600000381469727
2018-07-25,0.013976839028530641,0.13054169559046525,35026600,12.289999961853027,82.7379708272372,16.670000076293945,1.9529999494552612
2018-07-26,-0.0151515363161413,0.1449562134236407,40873500,12.140000343322754,64.60527504005947,16.8700008392334,1.9450000524520874
2018-07-27,-0.013496539965847765,0.14481519129088774,59456100,13.029999732971191,51.33960624267846,18.719999313354492,1.9450000524520874
2018-07-30,-0.014131117816466143,0.15332513813808804,60193000,14.260000228881836,44.00434051382953,20.440000534057617,1.9450000524520874
2018-07-31,0.007652334365311431,0.1549197978880998,47285100,12.829999923706055,50.07946584068431,19.170000076293945,1.9850000143051147
2018-08-01,0.0037970651961440893,0.15398254079705523,37101900,13.149999618530273,42.90908809506075,18.489999771118164,1.9780000448226929
2018-08-02,0.013606625302083675,0.15231579870102546,47178200,12.1899995803833,49.786749272786516,16.309999465942383,1.965000033378601
2018-08-03,0.0030633650803586487,0.14796966835552408,28934400,11.640000343322754,52.383395948235346,15.8100004196167,1.9600000381469727
2018-08-06,0.005886437855997961,0.14038385943062826,24808800,11.270000457763672,52.30763759586049,15.470000267028809,1.968000054359436
2018-08-07,0.003643682209090615,0.13799322893162222,29895700,10.930000305175781,54.87738778065763,14.760000228881836,2.007999897003174
2018-08-08,0.0012099757416632606,0.13798022815926034,22680700,10.850000381469727,58.08526672070398,14.829999923706055,2.007999897003174
2018-08-09,-0.000604256734840769,0.136242585050267,18852900,11.270000457763672,57.866380700370904,14.90999984741211,2.005000114440918
2018-08-10,-0.007641173684558744,0.12697462725915074,33818500,13.15999984741211,52.47674219414009,16.219999313354492,2.0
2018-08-13,-0.0011075927262979013,0.12705186035901225,26089200,14.779999732971191,50.05320320574731,16.520000457763672,1.9950000047683716
2018-08-14,0.006266293855493155,0.1283434024733815,20913000,13.3100004196167,46.07436107810666,15.15999984741211,2.0329999923706055
2018-08-15,-0.01223472366029954,0.13409582901040554,58528000,14.640000343322754,47.57387184119786,17.190000534057617,2.0199999809265137
2018-08-16,0.003292015204520382,0.13449474959324842,27711800,13.449999809265137,57.30437584256802,16.43000030517578,2.015000104904175
2018-08-17,0.00022216780210726483,0.13325607820178229,36092600,12.640000343322754,68.86433651542235,15.859999656677246,1.9950000047683716
2018-08-20,-0.0008893612270807205,0.13330608180976056,24939000,12.489999771118164,64.24221907318527,16.290000915527344,1.9930000305175781
2018-08-21,0.003672879913738214,0.13345344943495713,26258700,12.859999656677246,64.21092866183537,16.219999313354492,2.0350000858306885
2018-08-22,0.0038811188439882294,0.13336817313137195,18042400,12.25,57.89505761042341,15.640000343322754,2.0350000858306885
2018-08-23,-0.0014361841718435464,0.1236931003381842,25776200,12.40999984741211,53.82999677381013,15.789999961853027,2.0329999923706055
2018-08-24,0.00929221285566828,0.11595176852331858,23136100,11.989999771118164,56.686870295886266,15.15999984741211,2.0480000972747803
2018-08-27,0.010192937654750489,0.10828475422095911,29343600,12.15999984741211,61.319310684279856,15.600000381469727,2.059999942779541
2018-08-28,0.0014646583634148058,0.09157660745144335,20277000,12.5,61.490995507667556,15.420000076293945,2.078000068664551
2018-08-29,0.011537503522065284,0.09522840789430337,29175600,12.25,68.17166437678347,15.270000457763672,2.0799999237060547
2018-08-30,-0.0017670366383601976,0.09637899286938854,29315500,13.529999732971191,74.08050282289744,16.020000457763672,2.058000087738037
2018-08-31,0.0012875091830391039,0.08745316947686371,28653200,12.859999656677246,75.7946728689915,16.040000915527344,2.055000066757202
2018-09-04,-0.004286235790684545,0.08986045856642697,29063500,13.15999984741211,68.42544988864738,17.100000381469727,2.068000078201294
2018-09-05,-0.012913630674817433,0.10122609940396396,42623300,13.90999984741211,67.40918572677757,18.649999618530273,2.0899999141693115
2018-09-06,-0.008939429874802562,0.10577757136585521,46091400,14.649999618530273,57.55515481159378,19.170000076293945,2.0799999237060547
2018-09-07,-0.003850428836463804,0.10651254517110267,46629500,14.880000114440918,54.51921490059308,19.760000228881836,2.0880000591278076
2018-09-10,0.0033682677277562245,0.10721727587610409,26132000,14.15999984741211,57.072808702931866,19.040000915527344,2.0829999446868896
2018-09-11,0.007704233327556986,0.1066643335450643,30116500,13.220000267028809,59.18771584931725,17.829999923706055,2.1080000400543213
2018-09-12,-0.0029491814443877162,0.10724733384608494,36204000,13.140000343322754,55.11418011683847,17.469999313354492,2.1050000190734863
2018-09-13,0.010680400287503167,0.11119543127747118,31133200,12.369999885559082,61.268844414955176,16.450000762939453,2.0929999351501465
2018-09-14,-0.0029262146048131266,0.10168910660557845,31224100,12.069999694824219,54.899407965331385,16.1200008392334,2.1029999256134033
2018-09-17,-0.014403008729890088,0.11487262314116195,33071200,13.680000305175781,40.74070425033006,18.5,2.1080000400543213
2018-09-18,0.008271713633360323,0.11803364775153637,31877300,12.789999961853027,44.92249847304548,17.350000381469727,2.125
2018-09-19,-0.0007658350115709034,0.11801202393201692,31843400,11.75,36.917246676294155,16.899999618530273,2.119999885559082
2018-09-20,0.011056551946819315,0.12293417589453842,33295800,11.800000190734863,45.06725329278383,16.200000762939453,2.118000030517578
2018-09-21,-0.005467777526432016,0.12458783790555156,38605400,11.680000305175781,41.78782147821799,16.84000015258789,2.122999906539917
2018-09-24,0.0027813259069653373,0.12452413048340602,34945600,12.199999809265137,45.37506298781571,17.25,2.122999906539917
2018-09-25,0.0013592975423390996,0.12078166354299759,25277500,12.420000076293945,53.30305251313603,17.06999969482422,2.1679999828338623
2018-09-26,0.0007060240463483414,0.11559233199007535,36210600,12.890000343322754,60.00437009436887,17.399999618530273,2.1600000858306885
2018-09-27,0.008465792367869485,0.11912939833899992,33113300,12.40999984741211,67.05897689772533,16.75,2.140000104904175
2018-09-28,-0.00021519658250679363,0.11206474458202555,28076800,12.119999885559082,65.45967525970147,16.579999923706055,2.1500000953674316
2018-10-01,0.002045236340136647,0.11214264338436045,27371300,12.0,62.79745885238027,17.09000015258789,2.1549999713897705
2018-10-02,-0.0022558654641545717,0.11232081274909855,25618600,12.050000190734863,63.36920277764922,17.549999237060547,2.174999952316284
2018-10-03,0.0010764462076242598,0.11134689819893881,29128700,11.609999656677246,57.72528780704454,17.5,2.1700000762939453
2018-10-04,-0.019198658862212614,0.12222430536938865,80557300,14.220000267028809,45.54690194434556,20.1200008392334,2.1700000762939453
2018-10-05,-0.012226995728479184,0.12567992835128983,83325600,14.819999694824219,46.902682153351066,21.5,2.1649999618530273
2018-10-08,-0.006106261418562964,0.12671676824261593,66864500,15.6899995803833,37.23063251769335,22.190000534057617,2.1649999618530273
2018-10-09,0.003239308497863691,0.12666886003003258,49097900,15.949999809265137,40.20394501658747,21.6200008392334,2.184999942779541
2018-10-10,-0.04397901301198581,0.19364556793202833,114471100,22.959999084472656,18.16041081737879,27.530000686645508,2.2200000286102295
2018-10-11,-0.012403283160890788,0.1964278059735181,143084500,24.979999542236328,17.19027275465433,27.760000228881836,2.2149999141693115
2018-10-12,0.027830073779714137,0.21948811610550478,102078400,21.309999465942383,31.019186493679186,24.690000534057617,2.2179999351501465
2018-10-15,-0.012104024011728054,0.22198560000991538,64885300,21.299999237060547,27.9644108257762,26.809999465942383,2.2300000190734863
2018-10-16,0.029092359749191443,0.243811982477095,71979700,17.6200008392334,38.967074109682486,22.510000228881836,2.259999990463257
2018-10-17,0.00039493526316092264,0.2415972383677344,66987600,17.399999618530273,35.98152765594867,22.93000030517578,2.259999990463257
2018-10-18,-0.02318261533007393,0.2532082468598099,82486200,20.059999465942383,31.74036158503864,26.079999923706055,2.255000114440918
2018-10-19,-0.000923755021382755,0.24858190892982845,82923700,19.889999389648438,30.836384980232012,25.770000457763672,2.259999990463257
2018-10-22,0.005143777134667404,0.24991953224903715,52909300,19.639999389648438,32.97855868715362,25.15999984741211,2.257999897003174
2018-10-23,-0.0036796015678135507,0.24923206544788576,77567000,20.709999084472656,31.998867274315486,25.260000228881836,2.2899999618530273
2018-10-24,-0.0457668803381277,0.2897133882972879,102997400,25.229999542236328,28.473934671841647,30.25,2.2850000858306885
2018-10-25,0.03459528787007882,0.32023417237697344,83481100,24.219999313354492,39.44735198896761,29.540000915527344,2.2799999713897705
2018-10-26,-0.02572186026549672,0.3261957462142379,130970900,24.15999984741211,36.640055524346025,29.8700008392334,2.2730000019073486
2018-10-29,-0.020581067738785097,0.33006242072424075,111871900,24.700000762939453,33.34005541672602,31.75,2.259999990463257
2018-10-30,0.01648012976163482,0.33815059123329566,92584000,23.350000381469727,43.399218844180446,30.729999542236328,2.2829999923706055
2018-10-31,0.02350517423989995,0.352496773465108,73828600,21.229999542236328,50.240272011303645,29.1200008392334,2.2780001163482666
2018-11-01,0.013190322618475303,0.35717239673578866,52706800,19.34000015258789,47.39028704248476,26.1200008392334,2.2699999809265137
2018-11-02,-0.0155759510027762,0.3553753972490417,75966800,19.510000228881836,46.77452098743103,26.649999618530273,2.2730000019073486
2018-11-05,-0.002479481024680319,0.35388268475933304,39573500,19.959999084472656,39.48572116946597,27.260000228881836,2.2679998874664307
2018-11-06,0.0075758397276277645,0.35544789625061746,34410400,19.90999984741211,41.29416250455953,26.170000076293945,2.309999942779541
2018-11-07,0.03136738741804357,0.37371690495760873,51169600,16.360000610351562,52.87638830067758,22.389999389648438,2.309999942779541
2018-11-08,-0.006379075326262917,0.34019925025387704,40296500,16.719999313354492,51.686962780130784,22.860000610351562,2.302999973297119
2018-11-09,-0.016851800338736456,0.34274221049152215,50602700,17.360000610351562,47.32846614451896,24.270000457763672,2.299999952316284
2018-11-12,-0.030259037671645506,0.34399971509037264,62578400,20.450000762939453,42.95854835507959,28.110000610351562,2.299999952316284
2018-11-13,0.0008417768848718588,0.3421302905260053,64128100,20.020000457763672,51.36174846936738,27.68000030517578,2.2950000762939453
2018-11-14,-0.007629149487745179,0.32407695849629103,75270700,21.25,42.0896084774611,28.3700008392334,2.325000047683716
2018-11-15,0.017494149569457607,0.33174928413430643,73254300,19.979999542236328,52.01235474697252,26.049999237060547,2.309999942779541
2018-11-16,-0.0035098561271775797,0.3230508169642344,65390700,18.139999389648438,56.53112000838282,24.3799991607666,2.299999952316284
2018-11-19,-0.032477937385739564,0.3404997540741718,67280500,20.100000381469727,44.55411093493543,27.440000534057617,2.299999952316284
2018-11-20,-0.01789445360319808,0.3429931724153647,102652800,22.479999542236328,34.523825494817615,28.770000457763672,2.3350000381469727
2018-11-21,0.007602560693956484,0.3453397644340403,42965800,20.799999237060547,32.50534451688095,26.959999084472656,2.3499999046325684
2018-11-23,-0.007233248623548794,0.309817763602644,23503700,21.520000457763672,34.05467112642104,27.93000030517578,2.3480000495910645
2018-11-26,0.023113836859892656,0.2951131432679316,42012600,18.899999618530273,41.36554831340483,26.020000457763672,2.3429999351501465
2018-11-27,0.0033765956595652735,0.28280222468991423,36608100,19.020000457763672,40.12199587021113,24.729999542236328,2.3529999256134033
2018-11-28,0.03218319296258709,0.2950485358257042,70141000,18.489999771118164,39.982564575560154,24.110000610351562,2.3350000381469727
2018-11-29,-0.003260305585886969,0.2905080040695568,44885700,18.790000915527344,40.657452995936985,24.329999923706055,2.309999942779541
2018-11-30,0.007255125422870545,0.2797569180866393,36722800,18.06999969482422,46.64578161366364,24.020000457763672,2.308000087738037
2018-12-03,0.017476767833167317,0.2826780804373677,50771700,16.440000534057617,60.06035222920169,21.700000762939453,2.2880001068115234
2018-12-04,-0.03835688272344551,0.30855449341207375,70594700,20.739999771118164,48.96660117878192,25.3799991607666,2.365000009536743
2018-12-06,0.007060402256129139,0.3096909317781577,71715500,21.190000534057617,52.334932863746424,25.969999313354492,2.3529999256134033
2018-12-07,-0.033016034125536,0.3278981499504298,80432200,23.229999542236328,41.35529221284371,28.030000686645508,2.3399999141693115
2018-12-10,0.010472470041599902,0.30823494566933746,73960800,22.639999389648438,44.45000666668264,27.200000762939453,2.3299999237060547
2018-12-11,0.003311608970058888,0.30885563313699355,59058300,21.760000228881836,52.213712319790304,26.770000457763672,2.369999885559082
2018-12-12,0.00880115990679231,0.3070032991128738,53780000,21.459999084472656,58.777871223349216,26.299999237060547,2.375
2018-12-13,0.0003031039875454056,0.28883516389859215,46378500,20.649999618530273,57.30157457502313,25.799999237060547,2.36299991607666
2018-12-14,-0.024349052233020974,0.30063737282904185,56547400,21.6299991607666,52.65240078553495,27.6200008392334,2.368000030517578
2018-12-17,-0.022659463847812256,0.3089585226502,74834100,24.520000457763672,42.248794910396335,30.06999969482422,2.3399999141693115
2018-12-18,0.00628850301385242,0.3023679091321833,63642100,25.579999923706055,42.961344627921946,29.309999465942383,2.328000068664551
2018-12-19,-0.02455511701545099,0.3117702560995351,81856500,25.579999923706055,29.33807441604162,29.43000030517578,2.3380000591278076
2018-12-20,-0.014495341618909197,0.2966740054389163,99002100,28.3799991607666,27.960096035906304,31.0,2.3350000381469727
2018-12-21,-0.0309935814814567,0.3083191594739351,141129400,30.110000610351562,22.39130978698195,33.869998931884766,2.3299999237060547
2018-12-24,-0.024798061223641477,0.3141084571749828,56163300,36.06999969482422,14.634532228612883,38.68000030517578,2.3329999446868896
2018-12-26,0.06243926892321405,0.3910458099884408,98982100,30.40999984741211,34.93285131895651,33.70000076293945,2.380000114440918
2018-12-27,0.0038696873208032834,0.38125754852035415,85824300,29.959999084472656,34.036307601216066,34.369998931884766,2.3480000495910645
2018-12-28,-0.0005227440909209013,0.3807321372172121,77856600,28.34000015258789,39.093091951537644,34.20000076293945,2.328000068664551
2018-12-31,0.00843298204822407,0.36169595389603204,53015300,25.420000076293945,38.42529790315315,31.440000534057617,2.299999952316284
2019-01-02,0.004019180345089746,0.36272843979906777,58576700,23.219999313354492,38.56422401795479,30.09000015258789,2.365000009536743
2019-01-03,-0.03267033652594542,0.3739715818318481,74820200,25.450000762939453,31.436582411473694,32.18000030517578,2.3550000190734863
2019-01-04,0.042784533189459184,0.40267452494151557,74709300,21.3799991607666,40.893063053100015,28.56999969482422,2.3580000400543213
2019-01-07,0.011905907112325753,0.38629682851133607,52059300,21.399999618530273,47.122240936279425,28.530000686645508,2.3529999256134033
2019-01-08,0.009045300262565892,0.3869329007734674,49388700,20.469999313354492,53.04050724899603,27.65999984741211,2.4000000953674316
2019-01-09,0.00814935991651855,0.3709444498797141,46491700,19.979999542236328,53.389690651570916,26.420000076293945,2.390000104904175
2019-01-10,0.002860357080833431,0.3692287762495278,38943400,19.5,59.30277295933047,25.90999984741211,2.375
2019-01-11,-0.0036582613733088243,0.3691984456220475,30176600,18.190000534057617,61.936655468859,24.780000686645508,2.369999885559082
